ID,BAD_LOAN,AMOUNT_REQUESTED,EXIST_MORTG_DEBT,EXIST_PROPERTY_VALUE,LOAN_REASON,JOB,EMPLOYED_YEARS,DEROG_REPORTS,DELINQ_CR_LINES,CR_LINES_AGE(MTS),NO_OF_RECENT_CR_LINES,NO_OF_CR_LINES,DEBT_TO_INCOME
4994,0,26500,29751.0,57501.0,Other,Office,1.0,0.0,0.0,114.359189,2.0,7.0,37.07547187
4996,0,26500,145393.0,187324.0,HomeImp,Self,3.0,0.0,0.0,194.2277448,1.0,16.0,40.85486499
4997,0,26500,3995500.0,63918.0,DebtCon,Other,25.0,0.0,0.0,135.44094719999998,0.0,8.0,20.16138785
4998,0,26500,63345.0,100332.0,DebtCon,Other,16.0,0.0,0.0,139.5105459,0.0,30.0,38.42744457
4999,0,26500,240782.0,267675.0,HomeImp,Self,6.0,0.0,0.0,229.3070258,1.0,50.0,37.740919
5001,0,26500,112059.0,179599.0,DebtCon,Sales,15.0,0.0,0.0,313.2053014,0.0,30.0,36.35910417
5002,0,26500,77198.0,131090.0,DebtCon,Office,0.0,0.0,0.0,312.9088037,0.0,24.0,37.83016379
5003,0,26500,3995500.0,64211.0,DebtCon,Other,26.0,0.0,0.0,127.4120114,0.0,10.0,22.28949083
5004,0,26500,84769.0,127773.0,DebtCon,Other,2.0,0.0,0.0,190.8604772,2.0,25.0,42.03163913
5005,1,26500,61223.0,92255.0,DebtCon,Other,2.0,0.0,1.0,214.0325389,0.0,17.0,1.85553998
5006,0,26500,34678.0,68000.0,DebtCon,Mgr,14.0,1.0,0.0,88.3,6.0,16.0,2033.121487
5007,1,26500,14000.0,45000.0,DebtCon,Other,0.0,0.0,0.0,195.2333333,1.0,7.0,2033.121487
5008,1,26500,82859.0,8559090.0,HomeImp,Office,0.4,2.0,0.0,177.5,0.0,22.0,2033.121487
5009,0,26500,76599.0,119041.0,DebtCon,Other,4.0,0.0,0.0,97.26565847,1.0,31.0,40.12650973
5010,0,26500,134952.0,165451.0,DebtCon,Other,8.0,1.0,0.0,225.3236722,1.0,19.0,35.73485637
5011,0,26500,3995500.0,61089.0,DebtCon,Other,27.0,0.0,0.0,144.19203430000005,0.0,9.0,22.81386786
5012,0,26500,47820.0,76159.0,DebtCon,Other,24.0,100.0,0.0,282.4450078000001,0.0,30.0,41.28888238
5013,0,26500,3995500.0,122693.0,DebtCon,Mgr,9.0,0.0,0.0,153.9424281,0.0,27.0,32.20081121
5014,1,26600,62895.0,103000.0,DebtCon,Self,1.0,0.0,5.0,187.4666667,2.0,34.0,2033.121487
5015,0,26600,148986.0,175750.0,DebtCon,Other,1.0,0.0,0.0,197.3917133,0.0,35.0,40.51498958
5017,0,26600,94954.0,131913.0,DebtCon,ProfExe,0.0,1.0,0.0,187.1408236,2.0,37.0,35.27011322
5018,0,26600,78491.0,121598.0,DebtCon,Other,4.0,1.0,0.0,84.58301005,1.0,33.0,41.34234309
5019,0,26600,140561.0,208775.0,HomeImp,ProfExe,5.0,0.0,0.0,197.5241025,1.0,27.0,36.87838912
5021,0,26600,49610.0,78355.0,DebtCon,Other,23.0,100.0,0.0,278.603564,0.0,30.0,39.52990361
5022,0,26600,128238.0,165316.0,DebtCon,Mgr,1.0,0.0,0.0,236.0659719,2.0,23.0,36.93931917
5023,0,26600,122501.0,153280.0,DebtCon,Mgr,2.0,0.0,0.0,289.581723,0.0,25.0,38.1297118
5024,0,26700,146193.0,185200.0,DebtCon,ProfExe,11.0,0.0,0.0,156.2294564,0.0,36.0,39.21027209
5025,0,26700,40785.0,75601.0,DebtCon,Mgr,14.0,1.0,0.0,98.2405209,5.0,15.0,34.15422819
5026,0,26700,144243.0,176096.0,DebtCon,Other,1.0,0.0,0.0,194.6797961,0.0,34.0,40.47924358
5027,0,26700,73468.0,108774.0,DebtCon,ProfExe,11.0,0.0,0.0,290.0805914,1.0,32.0,39.0422045
5029,0,26700,81968.0,114647.0,DebtCon,ProfExe,10.0,0.0,1.0,126.7073197,0.0,19.0,27.05672697
5030,0,26700,23361.0,55483.0,DebtCon,Other,36.0,0.0,0.0,280.8076057,1.0,23.0,39.89165429
5031,0,26700,186185.0,233480.0,DebtCon,ProfExe,0.0,0.0,0.0,290.578837,1.0,32.0,41.74120105
5032,0,26700,129559.0,170042.0,DebtCon,Mgr,1.0,0.0,0.0,232.6461734,1.0,24.0,34.11753289
5033,0,26700,18590.0,53462.0,DebtCon,Other,25.0,0.0,0.0,111.99557079999998,1.0,11.0,22.95980677
5034,0,26800,149729.0,183027.0,DebtCon,ProfExe,7.0,0.0,0.0,331.25655710000007,0.0,34.0,37.00088322
5035,0,26800,133594.0,173255.0,DebtCon,Other,8.0,0.0,0.0,215.968328,1.0,19.0,36.94699749
5037,0,26800,96895.0,144482.0,DebtCon,Mgr,23.0,0.0,0.0,201.9678752,0.0,13.0,40.16216065
5038,0,26800,148471.0,183284.0,DebtCon,ProfExe,4.0,0.0,0.0,323.262383,0.0,35.0,37.27227131
5039,0,26800,139309.0,166621.0,DebtCon,Other,5.0,0.0,0.0,217.2114826,0.0,20.0,35.18585706
5040,1,26800,89146.0,128923.0,DebtCon,Mgr,7.0,2.0,1.0,114.4619553,7.0,16.0,2.83029717
5041,0,26800,124199.0,166404.0,DebtCon,Mgr,1.0,0.0,0.0,243.9420995,2.0,23.0,34.50965688
5043,0,26800,35485.0,74949.0,DebtCon,Mgr,14.0,0.0,0.0,84.76662481,5.0,15.0,36.19145855
5045,0,26800,213165.0,282068.0,HomeImp,ProfExe,5.0,100.0,4.0,476.728281,170.0,55.0,31.18166119
5048,0,26900,74982.0,126972.0,DebtCon,Office,0.0,0.0,0.0,315.81891119999995,0.0,23.0,38.32598985
5049,0,26900,3995500.0,35397.0,DebtCon,Other,7.0,0.0,150.0,85.25084072,170.0,13.0,20.83725547
5050,0,26900,69446.0,104590.0,DebtCon,ProfExe,11.0,0.0,0.0,287.27599239999995,1.0,32.0,41.49906043
5051,0,26900,57414.0,92916.0,DebtCon,Office,0.0,0.0,0.0,70.28190571,0.0,22.0,34.39630178
5052,0,26900,115638.0,145440.0,DebtCon,Office,4.0,100.0,150.0,294.7001921,2.0,36.0,43.90864533
5053,1,26900,69000.0,106500.0,DebtCon,Sales,0.6,0.0,1.0,115.7,2.0,19.0,2033.121487
5054,0,26900,67144.0,92923.0,DebtCon,Other,16.0,0.0,0.0,89.11217349,1.0,17.0,32.79147803
5055,0,26900,47882.0,78854.0,DebtCon,Other,11.0,0.0,0.0,132.34739209999998,0.0,19.0,41.13070668
5057,0,26900,54071.0,85557.0,DebtCon,Office,0.0,0.0,2.0,91.20997623,0.0,22.0,34.5971919
5060,0,26900,45763.0,73797.0,DebtCon,Other,23.0,100.0,0.0,291.5916815,1.0,29.0,39.37085816
5061,0,26900,215692.0,286555.0,HomeImp,ProfExe,8.0,100.0,5.0,468.1781224,170.0,55.0,30.55300542
5062,1,27000,79218.0,115721.0,DebtCon,Other,9.0,0.0,0.0,280.34372010000004,0.0,35.0,33.22776308
5063,0,27000,77910.0,117590.0,DebtCon,Other,4.0,0.0,0.0,91.8742111,2.0,31.0,38.49715498
5064,0,27000,50375.0,70656.0,DebtCon,Other,8.0,0.0,0.0,125.7160414,1.0,20.0,43.1338449
5065,0,27000,13718.0,35684.0,DebtCon,Other,16.0,2.0,0.0,122.2944468,1.0,18.0,24.35575958
5066,0,27000,144901.0,178093.0,DebtCon,ProfExe,7.0,0.0,0.0,331.1139721,0.0,34.0,40.5665519
5067,0,27000,45482.0,77000.0,DebtCon,Office,0.8,0.0,0.0,164.3,3.0,19.0,2033.121487
5068,1,27000,124000.0,162000.0,DebtCon,Other,0.8,0.0,2.0,166.3666667,1.0,34.0,2033.121487
5069,0,27000,54515.0,82539.0,DebtCon,Other,20.0,0.0,0.0,203.8613989,0.0,26.0,37.11235228
5070,0,27000,45880.0,82425.0,DebtCon,Other,21.0,0.0,0.0,212.6442208,0.0,27.0,36.9977936
5073,0,27000,60631.0,86091.0,DebtCon,Other,24.0,0.0,2.0,200.1414536,1.0,20.0,26.24875663
5074,0,27000,23160.0,58074.0,DebtCon,Other,36.0,0.0,0.0,275.8432307,1.0,24.0,40.13322041
5075,0,27000,3995500.0,61844.0,DebtCon,Other,26.0,0.0,0.0,133.09973689999998,0.0,8.0,22.71865262
5076,0,27000,3995500.0,38356.0,DebtCon,Other,8.0,0.0,150.0,87.47422306,170.0,13.0,20.92741537
5077,1,27100,63844.0,101000.0,DebtCon,Other,8.0,1.0,1.0,128.8,0.0,22.0,2033.121487
5078,0,27100,140305.0,237302.0,HomeImp,ProfExe,27.0,0.0,0.0,349.5142676000001,2.0,18.0,37.42084716
5079,0,27100,44095.0,77587.0,DebtCon,Mgr,14.0,1.0,0.0,92.14002902,6.0,15.0,33.5355472
5080,0,27100,24494.0,77479.0,DebtCon,Other,99990.0,1.0,1.0,101.3129167,1.0,26.0,31.12455386
5082,0,27100,33649.0,63214.0,Other,Office,2.0,0.0,0.0,113.0367365,2.0,6.0,37.83786387
5084,0,27100,118200.0,159739.0,DebtCon,ProfExe,6.0,0.0,1.0,117.1521605,3.0,27.0,34.20600845
5086,0,27200,70730.0,93752.0,DebtCon,Office,8.0,0.0,0.0,165.9193329,0.0,20.0,36.17090549
5087,0,27200,145725.0,179197.0,DebtCon,Other,1.0,0.0,0.0,183.3762884,0.0,34.0,40.28747993
5088,0,27200,83894.0,121302.0,DebtCon,ProfExe,6.0,0.0,1.0,124.2746965,0.0,18.0,29.73248931
5089,0,27200,110470.0,180982.0,DebtCon,Sales,17.0,0.0,0.0,295.4714492,1.0,30.0,34.766949700000005
5090,0,27200,61000.0,104044.0,DebtCon,Other,16.0,0.0,1.0,141.9812345,0.0,30.0,39.54650758
5091,0,27200,101680.0,134864.0,DebtCon,Office,10.0,0.0,1.0,150.596198,0.0,29.0,40.88049467
5092,0,27200,97541.0,126368.0,DebtCon,ProfExe,0.0,1.0,0.0,186.7785479,3.0,38.0,34.81068944
5094,0,27200,24070.0,58216.0,DebtCon,Other,35.0,0.0,0.0,273.3417572,0.0,24.0,37.63994733
5095,0,27200,58383.0,92484.0,DebtCon,Other,22.0,1.0,2.0,170.0723235,1.0,20.0,23.80982026
5096,0,27300,66878.0,93656.0,DebtCon,Office,11.0,0.0,0.0,153.79590459999997,0.0,20.0,39.08500634
5097,0,27300,72314.0,118839.0,DebtCon,Other,5.0,0.0,0.0,99.69383246,1.0,31.0,42.34342026
5098,0,27300,44026.0,71597.0,DebtCon,Other,22.0,100.0,1.0,287.2267963,0.0,30.0,38.48694867
5099,0,27300,97373.0,126102.0,DebtCon,Office,10.0,0.0,1.0,139.1325983,0.0,28.0,39.17355395
5100,0,27300,55973.0,93503.0,DebtCon,Other,22.0,0.0,1.0,167.7417315,0.0,19.0,26.21017597
5102,0,27300,135823.0,185416.0,DebtCon,Mgr,1.0,100.0,150.0,135.3597477,170.0,38.0,32.79497644
5103,1,27300,106221.0,137727.0,DebtCon,Self,3.0,0.0,0.0,300.57451089999995,3.0,45.0,32.5603594
5104,0,27300,37636.0,73328.0,DebtCon,Mgr,12.0,0.0,0.0,80.79269376,6.0,16.0,34.26822801
5106,0,27300,127260.0,212953.0,DebtCon,ProfExe,9.0,0.0,0.0,244.1654213,3.0,26.0,21.24119477
5107,0,27300,3995500.0,43277.0,DebtCon,Other,9.0,0.0,150.0,101.8866148,170.0,14.0,20.80819618
5108,0,27300,149950.0,177309.0,DebtCon,ProfExe,6.0,0.0,0.0,328.1681227,0.0,35.0,39.15955376
5109,0,27300,3995500.0,116708.0,DebtCon,Mgr,11.0,0.0,0.0,175.2009602,0.0,26.0,33.7478263
5110,0,27300,140773.0,188414.0,DebtCon,ProfExe,12.0,0.0,0.0,144.0934649,0.0,37.0,41.48280369
5111,0,27400,99900.0,143437.0,DebtCon,Mgr,21.0,0.0,0.0,211.1082771,0.0,12.0,39.11029763
5112,1,27400,113364.0,146520.0,HomeImp,Office,16.0,1.0,1.0,284.36801789999987,2.0,13.0,34.6276594
5113,0,27400,3995500.0,39858.0,DebtCon,Other,11.0,1.0,150.0,87.37900765,170.0,14.0,20.58821436
5116,0,27400,51298.0,90010.0,DebtCon,Other,6.0,1.0,0.0,146.65622019999995,3.0,29.0,42.15993654
5117,1,27400,23939.0,56874.0,DebtCon,Office,3.0,0.0,1.0,197.8,0.0,11.0,2033.121487
5118,0,27400,46575.0,85263.0,DebtCon,Office,1.0,0.0,0.0,155.6470412,2.0,19.0,39.4893172
5119,0,27400,100951.0,149305.0,DebtCon,Mgr,21.0,0.0,0.0,194.5330279,0.0,13.0,41.64417205
5120,0,27400,41370.0,70528.0,DebtCon,Office,18.0,0.0,0.0,180.204345,1.0,21.0,33.4950887
5121,0,27500,54511.0,84470.0,DebtCon,Other,9.0,0.0,1.0,140.247796,3.0,29.0,40.2782983
5122,0,27500,97679.0,149877.0,DebtCon,Mgr,23.0,0.0,0.0,193.00563280000003,0.0,12.0,39.41516685
5124,0,27500,132000.0,179000.0,DebtCon,ProfExe,1.0,1.0,0.0,226.2333333,2.0,19.0,2033.121487
5125,1,27500,137900.0,184000.0,DebtCon,Office,10.0,0.0,0.0,6483.284926,0.0,0.0,2033.121487
5126,0,27500,150666.0,192346.0,HomeImp,Self,3.0,0.0,0.0,177.8714733,0.0,17.0,39.97865033
5129,1,27500,97601.0,136546.0,DebtCon,Other,9.0,0.0,0.0,80.49714707,5.0,39.0,2033.121487
5130,0,27500,131269.0,211014.0,DebtCon,ProfExe,10.0,0.0,0.0,234.3512888,2.0,26.0,18.73514744
5132,0,27600,54584.0,86568.0,DebtCon,Other,22.0,0.0,0.0,214.8157373,1.0,27.0,35.2239708
5134,0,27600,60039.0,86166.0,DebtCon,Office,0.0,0.0,0.0,100.9493217,0.0,23.0,33.82093404
5136,0,27600,103898.0,130784.0,DebtCon,Office,11.0,0.0,0.0,147.12839780000004,0.0,29.0,42.00981358
5137,0,27600,131887.0,174323.0,DebtCon,Mgr,0.0,0.0,0.0,243.053713,2.0,24.0,35.27186703
5138,0,27600,150120.0,191972.0,HomeImp,Self,3.0,0.0,0.0,178.0384911,1.0,16.0,41.80742805
5141,0,27600,57327.0,87683.0,DebtCon,Office,0.0,0.0,0.0,98.521771,0.0,23.0,34.76057541
5143,0,27600,54328.0,94216.0,DebtCon,Other,24.0,1.0,2.0,188.3937419,1.0,19.0,26.83331217
5145,0,27600,123121.0,157337.0,DebtCon,Mgr,2.0,0.0,0.0,283.2828535,0.0,24.0,36.94827386
5146,0,27600,72468.0,106906.0,DebtCon,ProfExe,12.0,0.0,0.0,288.8495515,1.0,32.0,38.98401301
5148,0,27600,129311.0,188143.0,DebtCon,Mgr,1.0,100.0,150.0,122.5168848,170.0,39.0,30.47417374
5149,0,27600,74964.0,118507.0,DebtCon,Other,5.0,0.0,0.0,91.7112462,1.0,32.0,39.14675577
5150,0,27700,63962.0,101676.0,DebtCon,Other,15.0,0.0,1.0,138.5694126,0.0,30.0,37.38458848
5151,0,27700,103249.0,206521.0,DebtCon,Other,24.0,0.0,0.0,196.7816329,0.0,19.0,25.68817634
5152,1,27700,97834.0,132396.0,HomeImp,ProfExe,18.0,0.0,2.0,303.9519145,2.0,26.0,6.887024127
5153,0,27700,54617.0,87722.0,DebtCon,Other,9.0,0.0,1.0,132.4113818,3.0,29.0,39.63110299
5154,0,27700,73148.0,101462.0,DebtCon,ProfExe,10.0,0.0,0.0,264.6053894,0.0,33.0,40.47579335
5155,1,27700,3995500.0,65635.0,HomeImp,Other,18.0,0.0,3.0,221.1,1.0,28.0,2033.121487
5156,1,27700,61396.0,111627.0,Other,Self,20.0,0.0,0.0,87.00250011,0.0,4.0,84.61388869
5157,0,27700,25947.0,49836.0,DebtCon,Other,24.0,0.0,0.0,120.0258521,0.0,10.0,23.81017336
5158,0,27700,77886.0,114494.0,DebtCon,ProfExe,9.0,0.0,0.0,118.4713538,0.0,18.0,28.34407839
5159,0,27700,54541.0,78832.0,DebtCon,Office,0.0,0.0,0.0,186.0208426,2.0,19.0,39.61433498
5160,0,27700,149169.0,183234.0,DebtCon,ProfExe,8.0,0.0,0.0,314.7858392,0.0,35.0,37.63668272
5161,1,27700,19300.0,39000.0,DebtCon,Mgr,12.0,3.0,0.0,212.0666667,0.0,46.0,2033.121487
5162,1,27700,83300.0,8559090.0,HomeImp,Mgr,20.0,1.0,4.0,247.9333333,1.0,19.0,2033.121487
5164,0,27700,76055.0,126560.0,DebtCon,Office,0.0,0.0,0.0,310.6263344,1.0,23.0,38.98355812
5165,0,27700,3995500.0,42515.0,DebtCon,Other,11.0,1.0,150.0,95.04307414,170.0,13.0,20.20903769
5166,0,27700,120070.0,153652.0,DebtCon,Office,4.0,100.0,150.0,300.1680611999999,2.0,35.0,43.92019123
5167,0,27700,141930.0,182516.0,DebtCon,ProfExe,0.0,0.0,0.0,235.6305765,2.0,19.0,41.9588135
5168,0,27700,35132.0,71456.0,DebtCon,Mgr,13.0,0.0,0.0,84.8749672,5.0,16.0,35.65073032
5170,0,27800,114417.0,150849.0,DebtCon,Mgr,5.0,0.0,0.0,285.3861264,0.0,24.0,38.58192387
5171,0,27800,96332.0,123598.0,DebtCon,ProfExe,1.0,0.0,0.0,190.3137746,2.0,38.0,33.85589547
5174,0,27800,127770.0,169440.0,DebtCon,Mgr,2.0,0.0,0.0,235.728547,1.0,24.0,34.84415543
5175,0,27800,142356.0,177328.0,DebtCon,ProfExe,6.0,0.0,0.0,315.1755675,0.0,35.0,38.59599092
5176,0,27800,181405.0,229116.0,DebtCon,ProfExe,0.0,0.0,0.0,297.9981443,0.0,32.0,43.52042818
5178,0,27900,73630.0,106757.0,DebtCon,ProfExe,11.0,0.0,0.0,282.7596984,1.0,32.0,38.26657321
5179,0,27900,137006.0,207997.0,HomeImp,ProfExe,5.0,0.0,0.0,194.0931469,1.0,28.0,36.90607516
5180,0,27900,66027.0,102745.0,DebtCon,ProfExe,9.0,0.0,0.0,298.1032514,1.0,32.0,38.25030605
5181,0,27900,69589.0,115061.0,DebtCon,Other,5.0,0.0,0.0,97.8638453,1.0,32.0,41.47397173
5182,1,27900,62264.0,39604.0,DebtCon,Sales,10.0,3.0,1.0,118.7782646,7.0,23.0,48.07753147
5183,0,27900,149359.0,192955.0,HomeImp,Self,0.0,0.0,0.0,172.5795906,1.0,16.0,40.13553136
5184,0,27900,142346.0,185057.0,DebtCon,ProfExe,9.0,0.0,1.0,155.548699,0.0,36.0,39.39704272
5185,0,27900,50988.0,81533.0,DebtCon,Office,1.0,0.0,0.0,167.6144501,2.0,18.0,40.62088475
5186,0,27900,113843.0,156282.0,DebtCon,ProfExe,7.0,0.0,0.0,109.95962620000002,2.0,27.0,33.94246485
5187,0,27900,135511.0,184219.0,DebtCon,ProfExe,1.0,1.0,0.0,241.0522835,2.0,19.0,38.60649271
5189,0,28000,58002.0,86427.0,DebtCon,Other,9.0,0.0,1.0,129.575352,2.0,29.0,39.36269322
5192,0,28000,49764.0,74526.0,DebtCon,Other,24.0,100.0,1.0,294.594783,1.0,30.0,37.61130938
5193,0,28000,62376.0,104073.0,DebtCon,Other,16.0,1.0,0.0,146.1419296,0.0,30.0,39.75984964
5194,0,28000,77322.0,118082.0,DebtCon,Other,7.0,0.0,0.0,80.65809369,1.0,31.0,38.8154384
5195,0,28000,68000.0,106000.0,HomeImp,Other,6.0,100.0,150.0,114.7,11.0,21.0,2033.121487
5196,1,28000,86600.0,127000.0,DebtCon,ProfExe,6.5,0.0,4.0,234.3666667,5.0,35.0,2033.121487
5197,1,28000,28042.0,63500.0,DebtCon,ProfExe,14.0,2.0,4.0,121.73333329999998,4.0,28.0,2033.121487
5198,0,28000,96015.0,127551.0,DebtCon,ProfExe,0.0,1.0,0.0,196.5234881,3.0,37.0,34.87164312
5199,0,28100,100420.0,207737.0,DebtCon,Other,22.0,0.0,0.0,197.1981219,0.0,19.0,26.37254872
5200,0,28100,135991.0,183598.0,DebtCon,Mgr,0.0,100.0,150.0,131.5891244,170.0,38.0,31.08561766
5202,0,28100,86778.0,110851.0,DebtCon,Office,9.0,0.0,0.0,398.4023372,0.0,44.0,41.04058878
5203,0,28100,32470.0,54522.0,DebtCon,Other,35.0,0.0,0.0,295.4966835,0.0,23.0,38.7994829
5204,1,28100,61000.0,99000.0,DebtCon,Mgr,7.0,0.0,1.0,129.1666667,1.0,31.0,2033.121487
5205,1,28100,72100.0,112000.0,DebtCon,ProfExe,20.0,4.0,1.0,120.73333329999998,1.0,58.0,2033.121487
5207,1,28100,75768.0,8559090.0,DebtCon,Other,9.0,100.0,0.0,133.12186699999998,3.0,33.0,46.75180011
5208,0,28200,90485.0,123674.0,DebtCon,Other,1.0,0.0,1.0,189.7347419,2.0,25.0,41.67698554
5209,0,28200,76011.0,129352.0,DebtCon,Office,1.0,0.0,0.0,302.8032607,0.0,23.0,36.39047361
5210,0,28200,58232.0,97555.0,DebtCon,Other,17.0,0.0,1.0,130.4507649,0.0,29.0,38.09273029999999
5211,0,28200,44363.0,72966.0,DebtCon,Mgr,16.0,1.0,0.0,82.27059459,6.0,16.0,34.98052537
5212,0,28200,61038.0,87534.0,DebtCon,Other,8.0,0.0,0.0,137.4878193,3.0,30.0,39.3600186
5214,0,28200,109184.0,207035.0,DebtCon,Other,23.0,0.0,0.0,179.9377509,0.0,18.0,23.66245669
5215,0,28200,44321.0,63050.0,DebtCon,Office,19.0,0.0,0.0,182.2473057,2.0,22.0,32.47716703
5216,0,28200,185607.0,227617.0,DebtCon,ProfExe,0.0,0.0,0.0,311.0627554,0.0,33.0,42.435285
5217,0,28200,3995500.0,117181.0,DebtCon,Mgr,9.0,0.0,0.0,170.6461537,0.0,26.0,31.60143615
5218,0,28200,148455.0,191419.0,HomeImp,Self,1.0,0.0,0.0,186.9830429,0.0,17.0,39.56330308
5219,0,28200,100353.0,131386.0,DebtCon,Office,9.0,0.0,0.0,146.0654833,0.0,28.0,38.67920763
5220,0,28200,51663.0,92860.0,DebtCon,Other,24.0,0.0,1.0,172.3406543,0.0,20.0,26.9130048
5221,0,28200,148772.0,186023.0,HomeImp,Self,3.0,0.0,0.0,203.5758597,1.0,17.0,43.30465807
5222,1,28200,66242.0,109762.0,DebtCon,Other,8.0,0.0,1.0,130.96956540000002,0.0,21.0,60.29541349
5223,0,28300,72572.0,117311.0,DebtCon,Other,6.0,0.0,0.0,85.79724815,1.0,32.0,39.8765037
5224,0,28300,3995500.0,29512.0,HomeImp,Other,24.0,0.0,0.0,78.10906973,2.0,14.0,30.51328344
5225,0,28300,126942.0,166797.0,DebtCon,Mgr,0.0,0.0,0.0,244.7222847,1.0,23.0,33.394853999999995
5226,0,28300,105000.0,147000.0,DebtCon,ProfExe,11.0,0.0,0.0,162.3666667,1.0,17.0,2033.121487
5227,0,28300,71973.0,119224.0,DebtCon,Other,4.0,0.0,0.0,89.37995232,2.0,32.0,39.98105906
5228,0,28300,68959.0,102048.0,DebtCon,ProfExe,12.0,0.0,0.0,278.7147042,1.0,32.0,39.93275013
5229,0,28300,130028.0,178918.0,DebtCon,Mgr,2.0,100.0,150.0,113.9426389,170.0,39.0,33.44016163
5230,0,28300,137159.0,186153.0,DebtCon,Mgr,0.0,100.0,150.0,112.1728125,170.0,38.0,29.87473149
5231,0,28300,145931.0,239990.0,HomeImp,ProfExe,27.0,0.0,0.0,357.2309538,0.0,19.0,38.26846999
5232,1,28300,104686.0,136033.0,HomeImp,ProfExe,13.0,0.0,2.0,291.17166139999995,1.0,27.0,5.762994872
5233,0,28400,90823.0,126845.0,DebtCon,Other,1.0,0.0,0.0,188.7734549,1.0,25.0,42.89671511
5235,0,28400,46126.0,66942.0,DebtCon,Office,18.0,0.0,0.0,180.6683082,2.0,21.0,33.76903515
5236,0,28400,150784.0,192411.0,HomeImp,Self,0.0,0.0,0.0,173.30549340000005,1.0,16.0,41.54325414
5237,0,28400,197852.0,243593.0,DebtCon,Other,10.0,0.0,0.0,111.1086801,2.0,26.0,41.21496534
5239,0,28400,106020.0,206030.0,DebtCon,Other,22.0,0.0,0.0,188.7524695,0.0,18.0,25.33037232
5240,0,28400,112996.0,175817.0,DebtCon,Sales,17.0,0.0,0.0,303.2820551000001,1.0,31.0,36.2890026
5241,0,28400,53480.0,90560.0,DebtCon,Other,24.0,0.0,1.0,174.4747237,0.0,19.0,24.49083911
5242,0,28400,183314.0,232345.0,DebtCon,ProfExe,1.0,0.0,0.0,300.9043101000001,1.0,32.0,42.3362269
5243,0,28400,36484.0,73478.0,DebtCon,Mgr,13.0,1.0,0.0,100.9750908,6.0,16.0,34.76399378
5246,0,28500,73188.0,111925.0,HomeImp,Other,5.0,100.0,150.0,123.6131744,11.0,21.0,44.52055475
5247,0,28500,97262.0,131830.0,DebtCon,Office,10.0,0.0,0.0,168.8035325,0.0,29.0,42.3249247
5249,1,28500,108293.0,135317.0,DebtCon,Other,5.0,0.0,0.0,219.6152519,4.0,43.0,31.20973109
5250,0,28500,84908.0,108385.0,DebtCon,Office,10.0,0.0,0.0,384.2850469,0.0,45.0,41.34201094
5251,0,28500,43413.0,73248.0,DebtCon,Mgr,13.0,0.0,0.0,102.5670171,6.0,16.0,35.67150508
5252,0,28500,100145.0,130522.0,DebtCon,Office,10.0,0.0,0.0,137.9428692,0.0,29.0,39.07258918
5253,0,28500,137174.0,186118.0,DebtCon,Mgr,1.0,100.0,150.0,115.2948111,170.0,39.0,32.87512565
5254,0,28500,29338.0,62220.0,Other,Office,2.0,0.0,0.0,113.2059238,1.0,6.0,36.87709851
5255,0,28600,32136.0,51599.0,DebtCon,Other,35.0,0.0,0.0,284.0838485,0.0,23.0,39.54773379
5256,0,28600,94165.0,130285.0,DebtCon,Office,10.0,0.0,1.0,137.8133309,0.0,28.0,42.08001604
5257,0,28600,85174.0,127306.0,DebtCon,Other,1.0,0.0,0.0,193.0739135,1.0,24.0,40.65624858
5260,0,28600,39009.0,75893.0,DebtCon,Mgr,12.0,1.0,0.0,85.62551999,6.0,15.0,33.97581441
5261,0,28600,105907.0,156126.0,DebtCon,ProfExe,10.0,0.0,0.0,165.090735,1.0,17.0,33.23130088
5262,0,28600,31634.0,65157.0,Other,Office,5.0,0.0,0.0,119.3620256,1.0,6.0,40.15941877
5263,1,28600,126189.0,167157.0,DebtCon,ProfExe,19.0,0.0,2.0,239.2270359,0.0,26.0,31.01274893
5264,0,28700,107281.0,155874.0,DebtCon,ProfExe,10.0,0.0,0.0,173.8358358,0.0,17.0,32.74036849
5265,0,28700,137247.0,186685.0,DebtCon,Mgr,0.0,100.0,150.0,110.4950024,170.0,39.0,30.85972433
5267,0,28700,67951.0,106093.0,DebtCon,ProfExe,11.0,0.0,0.0,263.7439223,0.0,32.0,40.21223483
5268,0,28700,133188.0,179454.0,DebtCon,ProfExe,1.0,1.0,0.0,223.3486635,1.0,19.0,41.13615926
5270,0,28800,204455.0,245685.0,HomeImp,Other,8.0,0.0,0.0,123.39674709999998,1.0,42.0,42.34547139
5271,0,28800,132019.0,168828.0,DebtCon,Mgr,0.0,0.0,0.0,231.286134,1.0,24.0,35.49030567
5272,0,28800,3995500.0,121560.0,DebtCon,Mgr,8.0,1.0,0.0,175.2063398,0.0,26.0,31.61203845
5273,0,28800,151328.0,194243.0,HomeImp,Self,2.0,0.0,0.0,174.97705280000002,0.0,17.0,42.11254013
5275,0,28800,134144.0,185910.0,DebtCon,Mgr,2.0,100.0,150.0,122.5038922,170.0,39.0,30.33821943
5276,0,28800,30357.0,56776.0,DebtCon,Other,35.0,0.0,0.0,294.4200214,0.0,22.0,37.53746125
5277,0,28900,225000.0,285000.0,DebtCon,ProfExe,15.0,0.0,1.0,258.7333333,2.0,26.0,2033.121487
