ID,BAD_LOAN,AMOUNT_REQUESTED,EXIST_MORTG_DEBT,EXIST_PROPERTY_VALUE,LOAN_REASON,JOB,EMPLOYED_YEARS,DEROG_REPORTS,DELINQ_CR_LINES,CR_LINES_AGE(MTS),NO_OF_RECENT_CR_LINES,NO_OF_CR_LINES,DEBT_TO_INCOME
5100,0,27300,55973.0,93503.0,DebtCon,Other,22.0,0.0,1.0,167.7417315,0.0,19.0,26.21017597
5101,0,27300,53223.0,86696.0,DebtCon,Office,0.0,0.0,0.0,96.07068788,0.0,22.0,34.51779051
5103,1,27300,106221.0,137727.0,DebtCon,Self,3.0,0.0,0.0,300.57451089999995,3.0,45.0,32.5603594
5104,0,27300,37636.0,73328.0,DebtCon,Mgr,12.0,0.0,0.0,80.79269376,6.0,16.0,34.26822801
5105,0,27300,399550.0,37531.0,HomeImp,Other,22.0,0.0,0.0,82.66026948,2.0,14.0,29.60984756
5106,0,27300,127260.0,212953.0,DebtCon,ProfExe,9.0,0.0,0.0,244.1654213,3.0,26.0,21.24119477
5107,0,27300,399550.0,43277.0,DebtCon,Other,9.0,0.0,15.0,101.8866148,17.0,14.0,20.80819618
5108,0,27300,149950.0,177309.0,DebtCon,ProfExe,6.0,0.0,0.0,328.1681227,0.0,35.0,39.15955376
5109,0,27300,399550.0,116708.0,DebtCon,Mgr,11.0,0.0,0.0,175.2009602,0.0,26.0,33.7478263
5110,0,27300,140773.0,188414.0,DebtCon,ProfExe,12.0,0.0,0.0,144.0934649,0.0,37.0,41.48280369
5111,0,27400,99900.0,143437.0,DebtCon,Mgr,21.0,0.0,0.0,211.1082771,0.0,12.0,39.11029763
5112,1,27400,113364.0,146520.0,HomeImp,Office,16.0,1.0,1.0,284.36801789999987,2.0,13.0,34.6276594
5113,0,27400,399550.0,39858.0,DebtCon,Other,11.0,1.0,15.0,87.37900765,17.0,14.0,20.58821436
5115,0,27400,195497.0,246354.0,DebtCon,Other,8.0,0.0,0.0,89.26442741,1.0,25.0,39.66482299
5116,0,27400,51298.0,90010.0,DebtCon,Other,6.0,1.0,0.0,146.65622019999995,3.0,29.0,42.15993654
5117,1,27400,23939.0,56874.0,DebtCon,Office,3.0,0.0,1.0,197.8,0.0,11.0,203.3121487
5119,0,27400,100951.0,149305.0,DebtCon,Mgr,21.0,0.0,0.0,194.5330279,0.0,13.0,41.64417205
5121,0,27500,54511.0,84470.0,DebtCon,Other,9.0,0.0,1.0,140.247796,3.0,29.0,40.2782983
5122,0,27500,97679.0,149877.0,DebtCon,Mgr,23.0,0.0,0.0,193.00563280000003,0.0,12.0,39.41516685
5123,0,27500,145774.0,206788.0,HomeImp,ProfExe,4.0,0.0,0.0,191.9410188,0.0,27.0,38.00119223
5124,0,27500,132000.0,179000.0,DebtCon,ProfExe,1.0,1.0,0.0,226.2333333,2.0,19.0,203.3121487
5126,0,27500,150666.0,192346.0,HomeImp,Self,3.0,0.0,0.0,177.8714733,0.0,17.0,39.97865033
5127,0,27500,399550.0,40807.0,DebtCon,Other,8.0,1.0,15.0,95.53351917,17.0,13.0,20.39892362
5130,0,27500,131269.0,211014.0,DebtCon,ProfExe,10.0,0.0,0.0,234.3512888,2.0,26.0,18.73514744
5131,0,27500,23439.0,47177.0,DebtCon,Other,25.0,0.0,0.0,112.8945073,0.0,11.0,23.02289409
5132,0,27600,54584.0,86568.0,DebtCon,Other,22.0,0.0,0.0,214.8157373,1.0,27.0,35.2239708
5133,0,27600,73846.0,100216.0,DebtCon,ProfExe,12.0,0.0,0.0,282.3706614,1.0,33.0,38.19125134
5134,0,27600,60039.0,86166.0,DebtCon,Office,0.0,0.0,0.0,100.9493217,0.0,23.0,33.82093404
5135,0,27600,121592.0,153432.0,DebtCon,Mgr,2.0,0.0,0.0,297.0016085,0.0,24.0,40.01531648
5137,0,27600,131887.0,174323.0,DebtCon,Mgr,0.0,0.0,0.0,243.053713,2.0,24.0,35.27186703
5138,0,27600,150120.0,191972.0,HomeImp,Self,3.0,0.0,0.0,178.0384911,1.0,16.0,41.80742805
5139,0,27600,64818.0,91915.0,DebtCon,Other,16.0,0.0,0.0,99.60460781,0.0,17.0,32.46114433
5140,0,27600,153063.0,202542.0,HomeImp,Other,10.0,0.0,0.0,266.938956,2.0,33.0,42.82914582
5141,0,27600,57327.0,87683.0,DebtCon,Office,0.0,0.0,0.0,98.521771,0.0,23.0,34.76057541
5143,0,27600,54328.0,94216.0,DebtCon,Other,24.0,1.0,2.0,188.3937419,1.0,19.0,26.83331217
5144,0,27600,124139.0,157940.0,DebtCon,Mgr,4.0,0.0,0.0,288.8865396,0.0,24.0,38.22673698
5145,0,27600,123121.0,157337.0,DebtCon,Mgr,2.0,0.0,0.0,283.2828535,0.0,24.0,36.94827386
5147,0,27600,112753.0,155166.0,DebtCon,ProfExe,6.0,0.0,0.0,124.99095520000002,3.0,26.0,32.08868135
5148,0,27600,129311.0,188143.0,DebtCon,Mgr,1.0,10.0,15.0,122.5168848,17.0,39.0,30.47417374
5149,0,27600,74964.0,118507.0,DebtCon,Other,5.0,0.0,0.0,91.7112462,1.0,32.0,39.14675577
5150,0,27700,63962.0,101676.0,DebtCon,Other,15.0,0.0,1.0,138.5694126,0.0,30.0,37.38458848
5151,0,27700,103249.0,206521.0,DebtCon,Other,24.0,0.0,0.0,196.7816329,0.0,19.0,25.68817634
5152,1,27700,97834.0,132396.0,HomeImp,ProfExe,18.0,0.0,2.0,303.9519145,2.0,26.0,6.887024127
5153,0,27700,54617.0,87722.0,DebtCon,Other,9.0,0.0,1.0,132.4113818,3.0,29.0,39.63110299
5154,0,27700,73148.0,101462.0,DebtCon,ProfExe,10.0,0.0,0.0,264.6053894,0.0,33.0,40.47579335
5155,1,27700,399550.0,65635.0,HomeImp,Other,18.0,0.0,3.0,221.1,1.0,28.0,203.3121487
5156,1,27700,61396.0,111627.0,Other,Self,20.0,0.0,0.0,87.00250011,0.0,4.0,84.61388869
5157,0,27700,25947.0,49836.0,DebtCon,Other,24.0,0.0,0.0,120.0258521,0.0,10.0,23.81017336
5158,0,27700,77886.0,114494.0,DebtCon,ProfExe,9.0,0.0,0.0,118.4713538,0.0,18.0,28.34407839
5159,0,27700,54541.0,78832.0,DebtCon,Office,0.0,0.0,0.0,186.0208426,2.0,19.0,39.61433498
5160,0,27700,149169.0,183234.0,DebtCon,ProfExe,8.0,0.0,0.0,314.7858392,0.0,35.0,37.63668272
5161,1,27700,19300.0,39000.0,DebtCon,Mgr,12.0,3.0,0.0,212.0666667,0.0,46.0,203.3121487
5162,1,27700,83300.0,855909.0,HomeImp,Mgr,20.0,1.0,4.0,247.9333333,1.0,19.0,203.3121487
5163,1,27700,85285.0,116468.0,DebtCon,Other,9.0,0.0,0.0,312.8079284,0.0,36.0,35.96802437
5164,0,27700,76055.0,126560.0,DebtCon,Office,0.0,0.0,0.0,310.6263344,1.0,23.0,38.98355812
5165,0,27700,399550.0,42515.0,DebtCon,Other,11.0,1.0,15.0,95.04307414,17.0,13.0,20.20903769
5166,0,27700,120070.0,153652.0,DebtCon,Office,4.0,10.0,15.0,300.1680611999999,2.0,35.0,43.92019123
5167,0,27700,141930.0,182516.0,DebtCon,ProfExe,0.0,0.0,0.0,235.6305765,2.0,19.0,41.9588135
5168,0,27700,35132.0,71456.0,DebtCon,Mgr,13.0,0.0,0.0,84.8749672,5.0,16.0,35.65073032
5169,0,27700,67446.0,99206.0,DebtCon,ProfExe,11.0,0.0,0.0,286.9659711,0.0,32.0,38.9951644
5170,0,27800,114417.0,150849.0,DebtCon,Mgr,5.0,0.0,0.0,285.3861264,0.0,24.0,38.58192387
5171,0,27800,96332.0,123598.0,DebtCon,ProfExe,1.0,0.0,0.0,190.3137746,2.0,38.0,33.85589547
5172,0,27800,19600.0,50594.0,DebtCon,Other,24.0,0.0,0.0,137.23404430000002,1.0,10.0,24.52237465
5173,0,27800,64804.0,97553.0,DebtCon,Other,15.0,1.0,0.0,105.0986638,1.0,17.0,32.17786106
5174,0,27800,127770.0,169440.0,DebtCon,Mgr,2.0,0.0,0.0,235.728547,1.0,24.0,34.84415543
5177,0,27900,55859.0,92179.0,DebtCon,Office,0.0,0.0,1.0,94.93254438,0.0,23.0,33.09789894
5178,0,27900,73630.0,106757.0,DebtCon,ProfExe,11.0,0.0,0.0,282.7596984,1.0,32.0,38.26657321
5179,0,27900,137006.0,207997.0,HomeImp,ProfExe,5.0,0.0,0.0,194.0931469,1.0,28.0,36.90607516
5180,0,27900,66027.0,102745.0,DebtCon,ProfExe,9.0,0.0,0.0,298.1032514,1.0,32.0,38.25030605
5181,0,27900,69589.0,115061.0,DebtCon,Other,5.0,0.0,0.0,97.8638453,1.0,32.0,41.47397173
5182,1,27900,62264.0,39604.0,DebtCon,Sales,10.0,3.0,1.0,118.7782646,7.0,23.0,48.07753147
5183,0,27900,149359.0,192955.0,HomeImp,Self,0.0,0.0,0.0,172.5795906,1.0,16.0,40.13553136
5185,0,27900,50988.0,81533.0,DebtCon,Office,1.0,0.0,0.0,167.6144501,2.0,18.0,40.62088475
5187,0,27900,135511.0,184219.0,DebtCon,ProfExe,1.0,1.0,0.0,241.0522835,2.0,19.0,38.60649271
5188,1,27900,90694.0,121543.0,DebtCon,Mgr,5.0,2.0,1.0,107.0462506,8.0,15.0,0.838117525
5190,0,28000,59775.0,87390.0,DebtCon,Other,8.0,0.0,0.0,138.48647659999997,3.0,30.0,41.54380471
5191,0,28000,140770.0,209726.0,HomeImp,ProfExe,5.0,0.0,0.0,190.329522,0.0,27.0,38.88660597
5192,0,28000,49764.0,74526.0,DebtCon,Other,24.0,10.0,1.0,294.594783,1.0,30.0,37.61130938
5194,0,28000,77322.0,118082.0,DebtCon,Other,7.0,0.0,0.0,80.65809369,1.0,31.0,38.8154384
5195,0,28000,68000.0,106000.0,HomeImp,Other,6.0,10.0,15.0,114.7,11.0,21.0,203.3121487
5196,1,28000,86600.0,127000.0,DebtCon,ProfExe,6.5,0.0,4.0,234.3666667,5.0,35.0,203.3121487
5197,1,28000,28042.0,63500.0,DebtCon,ProfExe,14.0,2.0,4.0,121.73333329999998,4.0,28.0,203.3121487
5198,0,28000,96015.0,127551.0,DebtCon,ProfExe,0.0,1.0,0.0,196.5234881,3.0,37.0,34.87164312
5199,0,28100,100420.0,207737.0,DebtCon,Other,22.0,0.0,0.0,197.1981219,0.0,19.0,26.37254872
5201,0,28100,96160.0,128767.0,DebtCon,Office,10.0,0.0,1.0,154.67285800000005,0.0,29.0,41.11794458
5203,0,28100,32470.0,54522.0,DebtCon,Other,35.0,0.0,0.0,295.4966835,0.0,23.0,38.7994829
5205,1,28100,72100.0,112000.0,DebtCon,ProfExe,20.0,4.0,1.0,120.73333329999998,1.0,58.0,203.3121487
5206,0,28100,112564.0,162129.0,DebtCon,ProfExe,7.0,0.0,0.0,115.564462,2.0,26.0,33.09168147
5207,1,28100,75768.0,855909.0,DebtCon,Other,9.0,10.0,0.0,133.12186699999998,3.0,33.0,46.75180011
5208,0,28200,90485.0,123674.0,DebtCon,Other,1.0,0.0,1.0,189.7347419,2.0,25.0,41.67698554
5209,0,28200,76011.0,129352.0,DebtCon,Office,1.0,0.0,0.0,302.8032607,0.0,23.0,36.39047361
5210,0,28200,58232.0,97555.0,DebtCon,Other,17.0,0.0,1.0,130.4507649,0.0,29.0,38.09273029999999
5212,0,28200,61038.0,87534.0,DebtCon,Other,8.0,0.0,0.0,137.4878193,3.0,30.0,39.3600186
5213,0,28200,118728.0,160486.0,DebtCon,ProfExe,7.0,0.0,0.0,112.5208179,2.0,26.0,34.53734229
5214,0,28200,109184.0,207035.0,DebtCon,Other,23.0,0.0,0.0,179.9377509,0.0,18.0,23.66245669
5215,0,28200,44321.0,63050.0,DebtCon,Office,19.0,0.0,0.0,182.2473057,2.0,22.0,32.47716703
5216,0,28200,185607.0,227617.0,DebtCon,ProfExe,0.0,0.0,0.0,311.0627554,0.0,33.0,42.435285
5217,0,28200,399550.0,117181.0,DebtCon,Mgr,9.0,0.0,0.0,170.6461537,0.0,26.0,31.60143615
5218,0,28200,148455.0,191419.0,HomeImp,Self,1.0,0.0,0.0,186.9830429,0.0,17.0,39.56330308
5221,0,28200,148772.0,186023.0,HomeImp,Self,3.0,0.0,0.0,203.5758597,1.0,17.0,43.30465807
5223,0,28300,72572.0,117311.0,DebtCon,Other,6.0,0.0,0.0,85.79724815,1.0,32.0,39.8765037
5224,0,28300,399550.0,29512.0,HomeImp,Other,24.0,0.0,0.0,78.10906973,2.0,14.0,30.51328344
5225,0,28300,126942.0,166797.0,DebtCon,Mgr,0.0,0.0,0.0,244.7222847,1.0,23.0,33.394853999999995
5227,0,28300,71973.0,119224.0,DebtCon,Other,4.0,0.0,0.0,89.37995232,2.0,32.0,39.98105906
5230,0,28300,137159.0,186153.0,DebtCon,Mgr,0.0,10.0,15.0,112.1728125,17.0,38.0,29.87473149
5231,0,28300,145931.0,239990.0,HomeImp,ProfExe,27.0,0.0,0.0,357.2309538,0.0,19.0,38.26846999
5232,1,28300,104686.0,136033.0,HomeImp,ProfExe,13.0,0.0,2.0,291.17166139999995,1.0,27.0,5.762994872
5233,0,28400,90823.0,126845.0,DebtCon,Other,1.0,0.0,0.0,188.7734549,1.0,25.0,42.89671511
5234,0,28400,72870.0,95647.0,DebtCon,Office,11.0,0.0,0.0,139.0452547,0.0,20.0,37.82067846
5235,0,28400,46126.0,66942.0,DebtCon,Office,18.0,0.0,0.0,180.6683082,2.0,21.0,33.76903515
5236,0,28400,150784.0,192411.0,HomeImp,Self,0.0,0.0,0.0,173.30549340000005,1.0,16.0,41.54325414
5238,0,28400,207687.0,242544.0,HomeImp,Other,8.0,0.0,0.0,134.0076805,0.0,41.0,41.29838663
5240,0,28400,112996.0,175817.0,DebtCon,Sales,17.0,0.0,0.0,303.2820551000001,1.0,31.0,36.2890026
5241,0,28400,53480.0,90560.0,DebtCon,Other,24.0,0.0,1.0,174.4747237,0.0,19.0,24.49083911
5242,0,28400,183314.0,232345.0,DebtCon,ProfExe,1.0,0.0,0.0,300.9043101000001,1.0,32.0,42.3362269
5243,0,28400,36484.0,73478.0,DebtCon,Mgr,13.0,1.0,0.0,100.9750908,6.0,16.0,34.76399378
5244,0,28400,206126.0,238745.0,HomeImp,Other,9.0,0.0,0.0,119.0697634,1.0,42.0,41.67018774
5247,0,28500,97262.0,131830.0,DebtCon,Office,10.0,0.0,0.0,168.8035325,0.0,29.0,42.3249247
5249,1,28500,108293.0,135317.0,DebtCon,Other,5.0,0.0,0.0,219.6152519,4.0,43.0,31.20973109
5250,0,28500,84908.0,108385.0,DebtCon,Office,10.0,0.0,0.0,384.2850469,0.0,45.0,41.34201094
5251,0,28500,43413.0,73248.0,DebtCon,Mgr,13.0,0.0,0.0,102.5670171,6.0,16.0,35.67150508
5252,0,28500,100145.0,130522.0,DebtCon,Office,10.0,0.0,0.0,137.9428692,0.0,29.0,39.07258918
5253,0,28500,137174.0,186118.0,DebtCon,Mgr,1.0,10.0,15.0,115.2948111,17.0,39.0,32.87512565
5254,0,28500,29338.0,62220.0,Other,Office,2.0,0.0,0.0,113.2059238,1.0,6.0,36.87709851
5255,0,28600,32136.0,51599.0,DebtCon,Other,35.0,0.0,0.0,284.0838485,0.0,23.0,39.54773379
5256,0,28600,94165.0,130285.0,DebtCon,Office,10.0,0.0,1.0,137.8133309,0.0,28.0,42.08001604
5257,0,28600,85174.0,127306.0,DebtCon,Other,1.0,0.0,0.0,193.0739135,1.0,24.0,40.65624858
5259,0,28600,26189.0,50409.0,DebtCon,Other,36.0,0.0,0.0,287.4961733,0.0,23.0,38.6443946
5261,0,28600,105907.0,156126.0,DebtCon,ProfExe,10.0,0.0,0.0,165.090735,1.0,17.0,33.23130088
5262,0,28600,31634.0,65157.0,Other,Office,5.0,0.0,0.0,119.3620256,1.0,6.0,40.15941877
5263,1,28600,126189.0,167157.0,DebtCon,ProfExe,19.0,0.0,2.0,239.2270359,0.0,26.0,31.01274893
5264,0,28700,107281.0,155874.0,DebtCon,ProfExe,10.0,0.0,0.0,173.8358358,0.0,17.0,32.74036849
5265,0,28700,137247.0,186685.0,DebtCon,Mgr,0.0,10.0,15.0,110.4950024,17.0,39.0,30.85972433
5266,0,28700,131767.0,214558.0,DebtCon,ProfExe,10.0,0.0,0.0,238.794891,2.0,27.0,20.52327227
5267,0,28700,67951.0,106093.0,DebtCon,ProfExe,11.0,0.0,0.0,263.7439223,0.0,32.0,40.21223483
5268,0,28700,133188.0,179454.0,DebtCon,ProfExe,1.0,1.0,0.0,223.3486635,1.0,19.0,41.13615926
5269,1,28700,25190.0,59841.0,DebtCon,Office,1.0,0.0,1.0,201.1767833,0.0,11.0,35.72928694
5270,0,28800,204455.0,245685.0,HomeImp,Other,8.0,0.0,0.0,123.39674709999998,1.0,42.0,42.34547139
5272,0,28800,399550.0,121560.0,DebtCon,Mgr,8.0,1.0,0.0,175.2063398,0.0,26.0,31.61203845
5273,0,28800,151328.0,194243.0,HomeImp,Self,2.0,0.0,0.0,174.97705280000002,0.0,17.0,42.11254013
5274,0,28800,399550.0,44761.0,DebtCon,Other,10.0,0.0,15.0,84.72826796,17.0,14.0,22.84166319
5276,0,28800,30357.0,56776.0,DebtCon,Other,35.0,0.0,0.0,294.4200214,0.0,22.0,37.53746125
5277,0,28900,225000.0,285000.0,DebtCon,ProfExe,15.0,0.0,1.0,258.7333333,2.0,26.0,203.3121487
5279,0,28900,91683.0,127833.0,DebtCon,ProfExe,0.0,1.0,0.0,187.2424028,3.0,37.0,33.16875685
5281,0,28900,89945.0,124453.0,DebtCon,Other,2.0,0.0,0.0,194.9102495,2.0,25.0,42.71977457
5282,0,28900,399550.0,117991.0,DebtCon,Mgr,7.0,0.0,0.0,159.5500246,0.0,27.0,32.16500253
5283,1,28900,63748.0,36392.0,DebtCon,Sales,9.0,4.0,1.0,124.2478986,6.0,23.0,44.57850006
5285,0,28900,75887.0,117989.0,DebtCon,Other,4.0,0.0,0.0,92.09054215,2.0,32.0,40.77888843
5287,0,28900,109888.0,182229.0,DebtCon,Sales,16.0,0.0,0.0,302.2264177,1.0,30.0,33.3190619
5288,0,28900,29515.0,49525.0,DebtCon,Other,36.0,0.0,0.0,288.6562467,0.0,24.0,39.60580772
5289,0,29000,152065.0,192445.0,HomeImp,Self,2.0,0.0,0.0,166.94856830000003,0.0,16.0,41.56383925
5290,0,29000,32109.0,49912.0,DebtCon,Other,34.0,0.0,0.0,278.5650034,1.0,23.0,39.79656076
5292,1,29000,79000.0,855909.0,HomeImp,ProfExe,8.0,0.0,1.0,189.7,1.0,33.0,203.3121487
5293,1,29000,72478.0,113000.0,DebtCon,Other,1.5,0.0,6.0,114.6666667,4.0,12.0,203.3121487
5294,1,29000,101824.0,855909.0,DebtCon,Mgr,4.0,2.0,4.0,186.7,0.0,14.0,203.3121487
5297,0,29200,139299.0,180818.0,DebtCon,ProfExe,1.0,0.0,0.0,226.8611449,1.0,19.0,40.81730925
5299,0,29300,228059.0,291314.0,DebtCon,ProfExe,16.0,0.0,1.0,259.6772021,2.0,26.0,28.17364554
5300,0,29300,68024.0,115954.0,HomeImp,Other,6.0,10.0,15.0,109.9150205,11.0,21.0,44.36917076
5301,0,29400,119256.0,160683.0,DebtCon,ProfExe,6.0,0.0,0.0,109.121197,3.0,27.0,33.30176289
5302,1,29400,48800.0,86000.0,DebtCon,Other,5.0,1.0,0.0,52.76653273,2.0,21.0,203.3121487
5303,0,29400,39354.0,75553.0,DebtCon,Mgr,13.0,1.0,0.0,77.34259704,6.0,15.0,35.11044889
5305,0,29500,232801.0,289260.0,DebtCon,ProfExe,13.0,0.0,0.0,264.4315076,2.0,25.0,26.98136309
5306,0,29500,50079.0,80222.0,DebtCon,Office,1.0,0.0,0.0,147.99011819999996,2.0,19.0,38.139022
5307,0,29500,48590.0,81354.0,DebtCon,Office,0.0,0.0,0.0,157.0263263,3.0,18.0,40.17061829
5308,1,29500,118000.0,169900.0,DebtCon,Mgr,8.0,0.0,0.0,138.9666667,1.0,23.0,203.3121487
5309,0,29600,233916.0,291490.0,DebtCon,ProfExe,15.0,0.0,1.0,259.7334653,2.0,25.0,25.10508606
5310,0,29700,46268.0,79463.0,DebtCon,Office,0.0,0.0,0.0,161.276029,3.0,19.0,40.26196223
5311,0,29700,100657.0,148653.0,DebtCon,Other,14.0,0.0,0.0,221.9253115,0.0,40.0,42.30290733
5312,0,29800,134560.0,187551.0,DebtCon,ProfExe,1.0,0.0,0.0,225.0922987,1.0,19.0,39.21193749
5314,0,29800,34000.0,71000.0,DebtCon,Other,10.0,10.0,15.0,115.6666667,17.0,24.0,203.3121487
5315,0,29900,230499.0,294326.0,DebtCon,ProfExe,15.0,0.0,1.0,250.4910072,2.0,26.0,27.92066177
5317,0,29900,73506.0,115000.0,DebtCon,Mgr,11.0,0.0,0.0,77.13333333,1.0,35.0,203.3121487
5318,1,29900,22000.0,855909.0,DebtCon,Other,2.0,2.0,0.0,81.13333333,11.0,10.0,203.3121487
5319,0,29900,131756.0,167302.0,DebtCon,Mgr,0.0,0.0,0.0,237.5622414,1.0,24.0,35.04310052
5321,0,30000,77853.0,114746.0,HomeImp,Other,6.0,10.0,15.0,114.5837225,10.0,21.0,43.29474364
5322,0,30000,79044.0,118685.0,DebtCon,Mgr,12.0,0.0,0.0,92.11887554,1.0,34.0,27.22498526
5323,0,30000,12223.0,35875.06,DebtCon,Other,28.5,0.0,0.0,199.8333333,0.0,15.0,203.3121487
5324,0,30000,187000.0,293000.0,DebtCon,Other,28.0,0.0,0.0,156.6333333,0.0,23.0,203.3121487
5325,0,30000,32657.0,76000.0,DebtCon,Other,9999.0,10.0,15.0,288.3333333,0.0,16.0,203.3121487
5326,0,30000,48000.0,97000.0,DebtCon,Office,3.0,0.0,0.0,173.5,2.0,25.0,203.3121487
5327,0,30000,224000.0,282000.0,DebtCon,ProfExe,5.0,0.0,1.0,209.3666667,0.0,30.0,203.3121487
5328,0,30000,8875.0,57000.0,DebtCon,Other,0.0,0.0,0.0,100.4666667,1.0,6.0,203.3121487
5329,1,30000,399550.0,50000.0,HomeImp,Office,4.0,0.0,1.0,118.6666667,1.0,15.0,203.3121487
5330,1,30000,17696.0,53100.0,DebtCon,Mgr,20.0,4.0,5.0,147.8666667,0.0,28.0,203.3121487
5331,1,30000,176000.0,240000.0,DebtCon,ProfExe,1.0,1.0,0.0,198.8666667,2.0,13.0,203.3121487
5332,1,30000,399550.0,46200.0,Other,Other,0.0,1.0,3.0,200.9333333,10.0,15.0,203.3121487
5333,0,30000,109583.0,153132.0,DebtCon,ProfExe,10.0,0.0,0.0,162.3840072,1.0,16.0,33.76030524
5334,0,30000,15214.0,38094.0,DebtCon,Other,26.0,0.0,0.0,199.4697909,0.0,15.0,39.54987379999999
5335,0,30000,20000.0,38000.0,DebtCon,Other,0.9,0.0,0.0,59.83333333,0.0,7.0,203.3121487
5339,0,30100,228006.0,285921.0,DebtCon,ProfExe,15.0,0.0,0.0,250.5398841,2.0,25.0,27.81329141
5340,0,30100,78124.0,116280.0,DebtCon,Mgr,10.0,0.0,0.0,73.75338352,1.0,35.0,26.40633196
5344,0,30200,124000.0,171366.0,DebtCon,Mgr,13.0,0.0,0.0,176.5,2.0,28.0,203.3121487
5345,0,30200,20956.0,39333.0,DebtCon,Other,0.0,1.0,0.0,73.39179752,0.0,7.0,13.49536737
5346,0,30200,106594.0,148695.0,DebtCon,Other,13.0,0.0,0.0,239.918405,1.0,39.0,41.27520899
5347,0,30200,34955.0,79556.0,DebtCon,Other,8.0,10.0,15.0,121.0233134,17.0,23.0,32.80453060000001
5349,1,30300,399550.0,52545.0,Other,Other,1.0,1.0,3.0,187.7221845,10.0,15.0,2.594364447
5351,0,30300,109859.0,153240.0,DebtCon,ProfExe,10.0,0.0,0.0,172.68797980000005,0.0,17.0,34.54949648
5352,0,30300,18306.0,66747.0,DebtCon,Other,1.0,0.0,0.0,95.18143755,1.0,6.0,37.58289841
5353,0,30300,36014.0,76525.0,DebtCon,Mgr,14.0,0.0,0.0,88.93446885,5.0,16.0,34.9372716
5357,0,30400,55429.0,103948.0,DebtCon,Office,3.0,0.0,0.0,182.4841642,1.0,25.0,35.15098079
5358,0,30500,77246.0,121758.0,DebtCon,Mgr,10.0,0.0,0.0,79.21417248,0.0,34.0,26.52174054
5360,0,30500,113822.0,148478.0,DebtCon,ProfExe,10.0,0.0,0.0,165.7882784,0.0,16.0,31.16320701
5361,0,30500,108736.0,147531.0,DebtCon,Other,13.0,0.0,0.0,228.6103591,1.0,40.0,43.12276156
5362,0,30500,138082.0,181157.0,DebtCon,ProfExe,2.0,1.0,0.0,219.2473072,1.0,19.0,40.87469852
5363,0,30500,10952.0,65166.0,DebtCon,Other,0.0,0.0,0.0,91.95160351,1.0,6.0,37.69262438
5364,0,30500,124225.0,181129.0,DebtCon,Mgr,11.0,0.0,0.0,189.4391712,2.0,28.0,43.16839173
5365,1,30500,18375.0,61738.0,DebtCon,Mgr,20.0,3.0,5.0,141.70313330000005,0.0,28.0,45.35478870000001
5366,0,30600,35332.0,71898.0,DebtCon,Other,10.0,10.0,15.0,115.2108955,17.0,24.0,33.07135028
5367,0,30600,78355.0,124426.0,DebtCon,Mgr,11.0,0.0,0.0,81.22339757,1.0,34.0,25.94257777
5368,0,30600,231344.0,284199.0,DebtCon,ProfExe,7.0,0.0,1.0,202.5286035,0.0,29.0,15.82390006
5369,0,30600,54372.0,78653.0,DebtCon,Office,0.0,0.0,0.0,156.41356969999995,3.0,19.0,40.61109433
5370,0,30700,36804.0,83295.0,DebtCon,Other,9999.0,10.0,15.0,289.3998161,0.0,15.0,42.21386978
5372,0,30800,129062.0,176389.0,DebtCon,Mgr,13.0,0.0,0.0,184.3193761,2.0,28.0,40.89430209
5373,0,30800,29226.0,44735.0,DebtCon,Other,1.0,0.0,0.0,66.24471976,0.0,7.0,13.78396544
5374,0,30800,15428.0,45495.0,DebtCon,Other,28.0,0.0,0.0,200.5091243,0.0,15.0,42.38798551
5375,0,30800,195221.0,293118.0,DebtCon,Other,29.0,0.0,0.0,151.95741819999995,0.0,22.0,38.18102732
5377,0,30800,21172.0,37333.0,DebtCon,Other,30.0,0.0,0.0,208.49869630000003,0.0,15.0,41.35817107
5378,0,30800,125787.0,175196.0,DebtCon,Mgr,13.0,0.0,0.0,157.87768069999996,2.0,29.0,41.35097453
5379,0,30800,54981.0,82038.0,DebtCon,Office,2.0,0.0,0.0,165.07784740000002,2.0,19.0,41.23925628
5380,0,30900,230978.0,291013.0,DebtCon,ProfExe,12.0,0.0,1.0,268.394238,1.0,26.0,26.24819069
5381,0,30900,189798.0,301984.0,DebtCon,Other,28.0,0.0,0.0,150.9173633,0.0,22.0,37.23650784
5382,1,30900,106717.0,855909.0,DebtCon,Mgr,4.0,2.0,4.0,172.4323547,0.0,13.0,47.79590611
5383,0,30900,190480.0,298239.0,DebtCon,Other,27.0,0.0,1.0,164.6048706,0.0,23.0,39.60145213
5384,0,31000,133471.0,188154.0,DebtCon,ProfExe,0.0,0.0,0.0,218.5382606,2.0,18.0,40.31508349
5388,1,31000,30000.0,72000.0,DebtCon,Mgr,20.0,2.0,0.0,127.3,1.0,14.0,203.3121487
5389,0,31000,13542.0,58827.0,DebtCon,Other,0.0,0.0,0.0,92.1329084,0.0,6.0,36.25696875
5390,0,31000,51370.0,103298.0,DebtCon,Office,0.0,0.0,0.0,175.6096146,2.0,25.0,38.09341464
5392,0,31100,136521.0,188264.0,DebtCon,ProfExe,1.0,1.0,0.0,227.6518778,2.0,19.0,38.51864488
5393,0,31200,22907.0,46357.0,DebtCon,Other,0.0,0.0,0.0,62.41629688,0.0,6.0,15.02803747
