ID,BAD_LOAN,AMOUNT_REQUESTED,EXIST_MORTG_DEBT,EXIST_PROPERTY_VALUE,LOAN_REASON,JOB,EMPLOYED_YEARS,DEROG_REPORTS,DELINQ_CR_LINES,CR_LINES_AGE(MTS),NO_OF_RECENT_CR_LINES,NO_OF_CR_LINES,DEBT_TO_INCOME
4325,0,22500,,42800.0,DebtCon,Other,,,,89.3,,13.0,
4327,0,22500,57762.0,95790.0,DebtCon,Office,3.0,0.0,0.0,151.71506580000005,1.0,21.0,34.86359608
4328,0,22500,48405.0,86989.0,DebtCon,Other,14.0,0.0,0.0,94.9280885,1.0,9.0,4.029951372
4329,0,22500,76493.0,105545.0,DebtCon,Other,,1.0,1.0,235.5417762,2.0,13.0,43.06166913
4330,0,22500,96170.0,118502.0,HomeImp,Mgr,10.0,0.0,0.0,118.15195,1.0,24.0,33.20054802
4331,0,22500,40884.0,76895.0,DebtCon,ProfExe,8.0,0.0,0.0,270.2601967,0.0,18.0,39.95457279
4332,0,22500,73567.0,88157.0,DebtCon,Other,2.0,0.0,0.0,111.4005357,1.0,30.0,33.51922814
4333,0,22500,87361.0,140632.0,DebtCon,ProfExe,24.0,0.0,0.0,146.2961719,0.0,25.0,39.87676993
4334,0,22500,75010.0,114769.0,DebtCon,Mgr,9.0,0.0,1.0,294.2971661,1.0,28.0,30.61105116
4335,0,22500,,24811.0,DebtCon,ProfExe,7.0,0.0,0.0,97.53661995,1.0,19.0,19.47227247
4336,0,22500,136086.0,180804.0,Other,Mgr,26.0,,4.0,329.4072371000001,1.0,27.0,33.03141554
4337,0,22600,133264.0,172882.0,DebtCon,ProfExe,6.0,1.0,0.0,190.2475602,0.0,37.0,19.97395503
4338,0,22600,59050.0,99152.0,DebtCon,ProfExe,0.0,0.0,0.0,195.0838618,0.0,26.0,33.40421221
4340,0,22600,96485.0,120470.0,HomeImp,Mgr,9.0,0.0,0.0,112.8403356,2.0,24.0,31.86591683
4341,0,22600,142117.0,179173.0,DebtCon,ProfExe,5.0,,,200.8339688,4.0,42.0,41.00966476
4342,0,22600,72522.0,91587.0,DebtCon,Other,2.0,0.0,0.0,99.00046796,2.0,30.0,35.26211359
4343,0,22600,63363.0,90816.0,DebtCon,Office,3.0,,,174.3265608,,15.0,38.74248161
4344,0,22600,,144841.0,Other,Other,,,,,,,16.38239069
4345,0,22600,,55376.0,DebtCon,Other,,0.0,1.0,316.0968745,0.0,18.0,38.13586689
4346,0,22600,233000.0,260000.0,HomeImp,Self,6.0,1.0,0.0,244.5333333,3.0,51.0,
4348,1,22600,155056.0,187000.0,DebtCon,Mgr,0.1,0.0,0.0,253.6,0.0,27.0,
4350,0,22600,109808.0,139133.0,DebtCon,Mgr,9.0,1.0,0.0,195.45882580000003,4.0,18.0,40.20610642
4351,0,22600,31933.0,47669.0,HomeImp,Self,4.0,0.0,,133.44747900000002,,11.0,24.20108619
4352,0,22600,,45744.0,DebtCon,Other,,,,84.23176112,,12.0,28.45387692
4353,0,22600,41920.0,70383.0,DebtCon,Office,5.0,0.0,0.0,178.78664030000004,1.0,26.0,36.09869413
4355,0,22600,239115.0,264462.0,HomeImp,Self,5.0,0.0,0.0,244.1797304,2.0,50.0,36.70087056
4357,0,22600,,55419.0,DebtCon,Other,,0.0,0.0,299.9557961,0.0,18.0,39.09519570000001
4358,0,22600,61503.0,101786.0,HomeImp,ProfExe,17.0,0.0,0.0,622.3557677,1.0,24.0,21.68666861
4359,0,22600,131098.0,176119.0,Other,Mgr,26.0,,5.0,339.6770182,1.0,28.0,33.05755986
4360,0,22700,73280.0,92961.0,DebtCon,ProfExe,8.0,0.0,1.0,109.5702924,3.0,26.0,34.61442256
4361,0,22700,91303.0,98362.0,HomeImp,Other,7.0,,,,,,30.68101515
4362,0,22700,,132297.0,HomeImp,Other,1.0,0.0,0.0,309.44594910000006,3.0,20.0,29.37100228
4363,0,22700,75354.0,106186.0,DebtCon,Other,,0.0,0.0,175.33937619999998,1.0,24.0,38.25659362
4365,0,22700,77356.0,106233.0,HomeImp,Mgr,14.0,0.0,0.0,161.64634099999995,0.0,27.0,35.42092808
4366,0,22700,93542.0,99198.0,HomeImp,Other,6.0,,,,,,30.08034344
4367,0,22700,93413.0,134653.0,DebtCon,ProfExe,,0.0,0.0,219.57065380000003,1.0,21.0,27.28456073
4369,0,22700,128020.0,164199.0,DebtCon,ProfExe,7.0,0.0,0.0,175.88480790000003,0.0,37.0,21.2323579
4370,1,22700,94601.0,99755.0,DebtCon,Other,3.0,0.0,0.0,129.56430079999998,0.0,16.0,37.96930454
4371,0,22700,46929.0,71169.0,DebtCon,Other,6.0,0.0,0.0,57.88081593,2.0,19.0,35.55208815
4372,0,22700,155284.0,197634.0,DebtCon,ProfExe,15.0,,,103.7859943,0.0,24.0,29.54032204
4373,0,22700,108488.0,139559.0,HomeImp,ProfExe,11.0,0.0,0.0,190.9727785,0.0,23.0,34.08001623
4374,0,22700,,57156.0,DebtCon,Other,,0.0,0.0,289.5456726000001,0.0,19.0,40.16294454
4375,0,22800,76502.0,101288.0,DebtCon,Other,20.0,0.0,0.0,188.0777225,0.0,12.0,40.35190229
4376,0,22800,96495.0,122362.0,HomeImp,Mgr,8.0,0.0,0.0,120.97929170000002,2.0,24.0,29.80983516
4377,0,22800,74979.0,109716.0,DebtCon,Mgr,9.0,0.0,1.0,289.8223697,1.0,28.0,31.47990688
4379,0,22800,49361.0,81914.0,DebtCon,Mgr,4.0,0.0,0.0,264.9370662,2.0,25.0,32.01024461
4380,0,22800,127010.0,171758.0,Other,Mgr,25.0,,5.0,335.61565089999993,0.0,27.0,32.36504156
4381,0,22800,39166.0,84407.0,DebtCon,ProfExe,11.0,0.0,0.0,276.121973,0.0,19.0,38.96836653
4383,0,22800,,97634.0,HomeImp,Other,8.0,0.0,0.0,177.5697403,1.0,16.0,40.77224843
4384,0,22800,,74988.0,DebtCon,Sales,2.0,0.0,0.0,393.5104724,0.0,23.0,24.05020799
4386,0,22800,132706.0,170396.0,DebtCon,ProfExe,8.0,0.0,0.0,147.4149491,0.0,37.0,19.51853186
4387,0,22800,52760.0,81362.0,Other,Other,,,,,,,38.02467732
4388,0,22800,,57761.0,DebtCon,Other,,0.0,0.0,310.4829388,0.0,18.0,38.50570506
4389,0,22800,64659.0,96063.0,DebtCon,Mgr,8.0,0.0,0.0,201.0682871,2.0,18.0,31.54182212
4390,0,22800,52644.0,96376.0,DebtCon,Other,7.0,0.0,0.0,238.3801452,0.0,19.0,34.94670077
4391,0,22800,62754.0,101781.0,HomeImp,ProfExe,19.0,0.0,0.0,628.9819478999998,0.0,24.0,20.20030223
4392,1,22800,129697.0,167475.0,DebtCon,ProfExe,5.0,0.0,1.0,202.6038029,1.0,18.0,22.04393384
4393,0,22900,,148018.0,Other,Other,,,,,,,15.93805779
4394,0,22900,191970.0,232998.0,DebtCon,ProfExe,3.0,0.0,0.0,301.13845239999995,0.0,27.0,36.78846956
4395,0,22900,64803.0,92258.0,DebtCon,Other,3.0,1.0,0.0,84.92588137,2.0,29.0,33.68409323
4396,0,22900,90702.0,115355.0,DebtCon,Mgr,24.0,,0.0,308.85054,1.0,42.0,38.79333433
4397,0,22900,70497.0,103855.0,HomeImp,Mgr,13.0,0.0,0.0,149.9896104,0.0,27.0,33.76898573
4398,0,22900,41279.0,59993.0,DebtCon,Other,0.0,0.0,0.0,111.2375972,0.0,17.0,20.9297294
4400,0,22900,95321.0,123082.0,DebtCon,Self,3.0,0.0,0.0,205.4415191,2.0,26.0,34.05349114
4401,0,22900,,81255.0,DebtCon,Sales,3.0,0.0,0.0,405.8678483,0.0,22.0,23.54212992
4402,0,22900,64350.0,93126.0,DebtCon,Office,6.0,,,181.82604630000003,,16.0,39.39135211
4403,0,22900,59702.0,97591.0,HomeImp,ProfExe,16.0,0.0,0.0,627.6620795,0.0,24.0,22.11885209
4404,0,22900,136032.0,180899.0,DebtCon,ProfExe,21.0,0.0,0.0,240.3474711,0.0,24.0,41.59674747
4405,0,22900,61067.0,96306.0,DebtCon,Other,5.0,0.0,0.0,228.898609,1.0,20.0,36.13495946
4406,1,22900,67312.0,95000.0,HomeImp,Mgr,3.9,0.0,2.0,122.76666670000002,0.0,32.0,
4407,0,22900,65017.0,88066.0,DebtCon,Other,3.0,0.0,0.0,93.55292753,1.0,29.0,32.01107938
4408,0,22900,107241.0,138883.0,DebtCon,Mgr,9.0,1.0,0.0,201.7857441,5.0,18.0,41.14075208
4409,1,22900,161754.0,193666.0,DebtCon,Mgr,2.0,0.0,0.0,260.251081,0.0,27.0,30.27892939
4410,0,22900,28217.0,52804.0,DebtCon,Other,14.0,0.0,0.0,109.3656846,1.0,25.0,30.58772816
4411,0,22900,41174.0,86851.0,HomeImp,Other,25.0,0.0,0.0,267.13260890000004,0.0,7.0,24.38038951
4412,0,22900,131767.0,174684.0,Other,Mgr,24.0,,4.0,329.6477950000001,1.0,28.0,32.36162706
4413,0,22900,41130.0,81069.0,DebtCon,ProfExe,8.0,0.0,0.0,276.0876189,0.0,19.0,38.50140658
4414,0,22900,88244.0,103144.0,HomeImp,Other,8.0,,,,,,31.0726936
4415,0,22900,50876.0,74270.0,DebtCon,Other,5.0,0.0,0.0,72.00450998,1.0,19.0,34.9570299
4416,0,23000,108464.0,155821.0,DebtCon,Mgr,16.0,0.0,0.0,170.22315659999995,0.0,26.0,35.059327
4417,0,23000,,56390.0,DebtCon,Other,,0.0,1.0,314.2737125,0.0,19.0,37.74372511
4419,0,23000,,150364.0,Other,Other,,,,,,,17.12566043
4420,0,23000,91732.0,140728.0,DebtCon,ProfExe,,0.0,0.0,203.9066776,0.0,21.0,27.69223742
4421,0,23000,62893.0,90989.0,DebtCon,Office,4.0,,,179.84686269999997,,16.0,38.63094673
4423,0,23000,68275.0,89967.0,DebtCon,ProfExe,8.0,1.0,0.0,140.7144149,4.0,25.0,33.6949437
4424,1,23000,58577.0,69327.0,Other,Other,4.0,0.0,2.0,110.4144797,2.0,33.0,133.52827040000003
4425,0,23000,,46846.0,DebtCon,Other,,,,77.55320305,,13.0,25.61429467
4428,0,23000,48191.0,65080.0,DebtCon,Other,26.0,0.0,0.0,302.849884,2.0,32.0,33.87069555
4430,1,23000,163805.0,216500.0,HomeImp,Self,3.5,,,,,,
4431,0,23000,131200.0,163390.0,DebtCon,Other,7.0,1.0,0.0,215.0666667,1.0,20.0,
4433,0,23000,42600.0,69500.0,DebtCon,Other,10.0,0.0,0.0,119.7,1.0,20.0,
4434,1,23000,56000.0,92000.0,DebtCon,Other,8.0,1.0,4.0,69.13333333,2.0,27.0,
4435,1,23000,47000.0,78000.0,DebtCon,Other,17.8,2.0,1.0,100.4666667,0.0,28.0,
4438,0,23000,32946.0,52054.0,HomeImp,Self,6.0,0.0,,123.06721670000002,,10.0,24.02181712
4439,0,23000,,49906.0,DebtCon,Other,,,,96.75696905,,13.0,27.44124241
4440,0,23000,71902.0,101750.0,HomeImp,Other,5.0,0.0,0.0,214.38925240000003,0.0,13.0,29.04596406
4441,0,23100,95352.0,115077.0,DebtCon,Other,24.0,0.0,0.0,253.3293713,0.0,26.0,39.81680057
4442,0,23100,71680.0,101492.0,DebtCon,Mgr,1.0,,,230.3616162,5.0,24.0,39.87270885
4443,0,23100,61524.0,96308.0,DebtCon,Office,1.0,0.0,0.0,160.38316819999997,1.0,21.0,35.1122412
4444,0,23100,141937.0,179756.0,HomeImp,Mgr,6.0,0.0,0.0,328.3984932,0.0,16.0,43.91004585
4445,0,23100,75837.0,183443.0,Other,Other,9.0,0.0,0.0,377.29104,0.0,17.0,31.43531612
4446,0,23100,93805.0,135780.0,HomeImp,ProfExe,5.0,0.0,0.0,155.02538169999997,0.0,31.0,34.64492165
4447,0,23100,83458.0,107589.0,DebtCon,Mgr,24.0,,0.0,314.066374,1.0,43.0,38.04372621
4448,0,23100,133867.0,174105.0,Other,Mgr,26.0,,3.0,332.40983989999995,0.0,28.0,30.76863769
4450,0,23100,72712.0,185787.0,Other,Other,10.0,0.0,0.0,362.1817044,1.0,16.0,31.86715522
4451,0,23100,109498.0,156191.0,DebtCon,Mgr,15.0,0.0,0.0,186.2019963,0.0,25.0,33.79421161
4452,0,23100,64601.0,100170.0,DebtCon,Office,2.0,0.0,0.0,156.675375,0.0,21.0,34.00023607
4453,0,23100,235937.0,266793.0,HomeImp,Self,5.0,1.0,0.0,242.6148614,2.0,51.0,36.88704865
4454,0,23200,184526.0,237546.0,DebtCon,ProfExe,2.0,0.0,0.0,291.6334148,0.0,26.0,39.48391375
4455,0,23200,62811.0,99320.0,DebtCon,Office,3.0,0.0,0.0,166.8610989,1.0,21.0,36.07127157
4456,0,23200,96345.0,135081.0,DebtCon,ProfExe,,0.0,0.0,217.4805423,0.0,20.0,26.79993001
4457,0,23200,112948.0,159050.0,DebtCon,Mgr,16.0,0.0,0.0,189.8390087,0.0,25.0,33.49396616
4459,0,23200,96043.0,140090.0,DebtCon,ProfExe,21.0,0.0,0.0,162.64043049999995,0.0,24.0,39.20510043
4460,1,23200,14511.0,81579.0,DebtCon,Other,7.0,0.0,3.0,272.93829900000003,0.0,23.0,47.12058049
4461,0,23200,40905.0,81651.0,DebtCon,ProfExe,6.0,0.0,0.0,274.0020796,0.0,19.0,40.10944251
4462,0,23200,131804.0,171144.0,DebtCon,ProfExe,6.0,0.0,0.0,197.768728,0.0,37.0,19.77885179
4463,0,23200,144542.0,176611.0,DebtCon,ProfExe,5.0,,,179.239077,5.0,42.0,40.82316043
4464,0,23300,82472.0,110321.0,DebtCon,Other,,0.0,0.0,174.2399806,2.0,25.0,37.91287247
4466,0,23300,81144.0,106102.0,DebtCon,Mgr,7.0,0.0,0.0,288.3727394,1.0,28.0,33.27141336
4467,0,23300,65310.0,89959.0,DebtCon,Other,2.0,0.0,0.0,89.7941492,1.0,30.0,33.98609881
4468,0,23300,143821.0,177028.0,HomeImp,Mgr,8.0,0.0,0.0,320.9234361,0.0,16.0,44.75295886
4470,1,23300,84083.0,107407.0,DebtCon,Self,2.0,0.0,1.0,153.2333333,6.0,23.0,
4471,0,23300,61496.0,102823.0,HomeImp,ProfExe,18.0,0.0,0.0,649.7471044,1.0,24.0,20.87256027
4472,1,23300,71734.0,100072.0,DebtCon,ProfExe,6.0,0.0,7.0,122.7994431,0.0,21.0,34.53043859
4473,0,23300,27793.0,50177.0,DebtCon,Other,16.0,0.0,0.0,136.401603,1.0,24.0,28.0529211
4474,1,23300,103783.0,132612.0,DebtCon,Sales,1.0,0.0,,120.3479666,0.0,19.0,203.3121487
4475,0,23300,91957.0,135827.0,DebtCon,ProfExe,,0.0,1.0,203.0716875,0.0,20.0,27.83335613
4476,0,23300,88825.0,104609.0,HomeImp,Other,8.0,,,,,,28.01323884
4477,0,23300,89847.0,136259.0,DebtCon,ProfExe,,0.0,0.0,210.0161196,0.0,21.0,29.77994226
4478,0,23400,64332.0,95770.0,HomeImp,Office,13.0,0.0,0.0,128.2392225,0.0,13.0,35.15764561
4479,0,23400,81379.0,105005.0,DebtCon,Other,,0.0,0.0,186.8909246,1.0,24.0,37.88976871
4480,0,23400,91165.0,99564.0,HomeImp,Other,8.0,,,,,,28.97862141
4481,0,23400,72262.0,94646.0,DebtCon,Other,2.0,0.0,0.0,105.9992656,1.0,29.0,31.840635100000004
4482,0,23400,89427.0,106590.0,HomeImp,Other,6.0,,,,,,29.37165152
4483,0,23400,48549.0,68957.0,DebtCon,Office,6.0,0.0,0.0,172.81072659999995,1.0,27.0,34.4567622
4484,0,23400,125750.0,165732.0,DebtCon,ProfExe,6.0,0.0,0.0,195.0845391,0.0,38.0,20.73303164
4485,0,23400,97865.0,120172.0,DebtCon,Self,2.0,0.0,0.0,200.5757523,1.0,26.0,36.39872872
4486,0,23400,35634.0,61149.0,DebtCon,Other,,0.0,0.0,204.6427862,0.0,13.0,41.11515894
4487,0,23400,89226.0,119604.0,DebtCon,Self,3.0,0.0,0.0,221.6813833,1.0,26.0,34.5562014
4488,0,23400,90924.0,116819.0,DebtCon,Other,24.0,0.0,0.0,245.8978616,1.0,27.0,40.85742704
4489,0,23400,45766.0,66192.0,DebtCon,Other,26.0,0.0,0.0,284.78157230000005,2.0,32.0,35.93679479999999
4490,0,23500,95289.0,122273.0,HomeImp,Mgr,9.0,0.0,0.0,118.61613429999998,1.0,23.0,30.44727454
4491,0,23500,,90205.0,HomeImp,Other,9.0,0.0,0.0,169.0149735,0.0,16.0,38.69873592
4492,0,23500,90246.0,119320.0,DebtCon,Other,22.0,0.0,0.0,239.2596449,1.0,26.0,41.33669648
4493,1,23500,52457.0,77436.0,DebtCon,Other,16.0,0.0,0.0,,0.0,0.0,33.56876627
4494,0,23500,18989.0,51607.0,DebtCon,Other,26.0,0.0,1.0,206.765495,0.0,24.0,27.55140882
4495,0,23500,44952.0,70191.0,DebtCon,Office,6.0,0.0,0.0,164.9639399,1.0,26.0,35.78815771
4496,0,23500,68049.0,93394.0,DebtCon,Mgr,6.0,0.0,0.0,191.11244230000003,2.0,18.0,32.13282224
4497,0,23500,133197.0,168990.0,DebtCon,Other,8.0,1.0,0.0,214.2845994,0.0,19.0,36.64262904
4498,0,23500,48286.0,81958.0,DebtCon,Mgr,6.0,0.0,0.0,248.8600943,2.0,25.0,32.46730089
4499,1,23500,54816.0,87000.0,DebtCon,Other,3.5,0.0,1.0,223.2,0.0,17.0,
4500,1,23500,,143168.0,DebtCon,Office,10.0,,,,,,35.73356733
4501,0,23500,,131203.0,HomeImp,Other,0.0,0.0,0.0,318.8471298,3.0,21.0,31.08415579
4502,0,23500,146371.0,179434.0,DebtCon,ProfExe,6.0,,,195.1781446,4.0,43.0,39.94505447
4504,0,23500,,59600.0,DebtCon,Other,26.0,0.0,0.0,127.8,0.0,9.0,
4505,0,23500,90129.0,141785.0,DebtCon,ProfExe,23.0,1.0,0.0,158.9968245,0.0,25.0,40.33195033
4506,0,23500,37858.0,60890.0,DebtCon,Other,2.0,0.0,0.0,110.0572738,0.0,17.0,19.26843955
4508,0,23500,62742.0,111921.0,DebtCon,ProfExe,15.0,0.0,3.0,282.9760159,0.0,36.0,27.14820546
4509,0,23500,132737.0,285749.0,HomeImp,Mgr,4.0,0.0,0.0,213.3929949,0.0,14.0,31.23611381
4510,0,23500,94109.0,97194.0,DebtCon,ProfExe,1.0,1.0,0.0,116.8186482,0.0,20.0,35.86611643
4511,0,23500,,66217.0,DebtCon,Other,24.0,0.0,1.0,122.1475515,1.0,8.0,20.17202126
4512,0,23500,55731.0,89079.0,DebtCon,Mgr,4.0,0.0,0.0,273.6743799,1.0,25.0,33.50940904
4513,0,23500,190239.0,233603.0,DebtCon,ProfExe,3.0,0.0,0.0,285.33129269999995,0.0,27.0,39.91648297
4514,0,23500,147696.0,118200.0,Other,ProfExe,4.0,0.0,0.0,103.6727859,2.0,34.0,30.36171141
4517,1,23500,,116983.0,HomeImp,Other,,0.0,1.0,143.41464480000005,0.0,10.0,35.06031985
4518,0,23600,70769.0,183593.0,Other,Other,11.0,0.0,0.0,367.0984875,1.0,17.0,33.78919233
4519,0,23600,30758.0,57280.0,DebtCon,Other,13.0,0.0,0.0,104.3956905,2.0,24.0,31.12039863
4520,0,23600,87875.0,139025.0,DebtCon,Other,10.0,0.0,0.0,112.9125146,2.0,15.0,38.50589728
4521,0,23600,136607.0,172414.0,DebtCon,Other,6.0,0.0,0.0,226.0402946,0.0,20.0,36.97693039
4522,0,23600,,68208.0,DebtCon,Other,26.0,0.0,0.0,119.5859013,0.0,8.0,20.81825554
4524,0,23600,69846.0,189234.0,Other,Other,11.0,0.0,0.0,357.8050619,0.0,17.0,30.56428034
4525,0,23600,36438.0,80176.0,DebtCon,ProfExe,10.0,0.0,0.0,289.7015389,0.0,19.0,39.92995455
4526,0,23600,57327.0,105411.0,DebtCon,ProfExe,14.0,0.0,3.0,276.1823627,0.0,35.0,29.2830325
4527,0,23600,94908.0,101678.0,DebtCon,ProfExe,1.0,1.0,0.0,125.7017044,0.0,19.0,33.22431913
4528,0,23600,141000.0,175000.0,DebtCon,Other,2.0,0.0,0.0,192.7666667,0.0,35.0,
4529,0,23600,82639.0,114266.0,DebtCon,Other,,0.0,0.0,186.1563472,2.0,25.0,37.9438682
4532,0,23600,82407.0,106431.0,DebtCon,Other,,0.0,0.0,169.8052711,0.0,24.0,39.48884444
4534,0,23600,56023.0,83659.0,DebtCon,Mgr,5.0,0.0,0.0,267.7555345,2.0,25.0,32.20078133
4536,0,23700,,78878.0,DebtCon,Sales,4.0,0.0,0.0,408.1876462,0.0,23.0,24.20093583
4541,0,23700,144373.0,180927.0,DebtCon,ProfExe,5.0,,,175.8153754,5.0,43.0,40.31579003
4542,0,23700,,46665.0,DebtCon,Other,,,,85.1283538,,12.0,24.99135942
4543,0,23700,46910.0,75136.0,DebtCon,Other,10.0,0.0,0.0,119.2312044,1.0,19.0,43.829588
4544,0,23700,93734.0,98099.0,HomeImp,Other,8.0,,,,,,30.02008799
4545,0,23700,62949.0,99295.0,HomeImp,Office,15.0,0.0,0.0,145.3552803,0.0,14.0,36.03276029
4547,0,23700,82983.0,106877.0,DebtCon,Other,,0.0,0.0,177.0176744,2.0,24.0,40.99520822
4548,0,23700,87141.0,140428.0,DebtCon,ProfExe,22.0,1.0,0.0,169.2836314,1.0,25.0,40.98061565
4549,0,23700,104752.0,143913.0,HomeImp,Other,,,,,,,36.76101419
4550,0,23700,18825.0,55549.0,DebtCon,Other,26.0,0.0,1.0,203.8609299,0.0,25.0,26.62907739
4551,0,23700,58068.0,97948.0,DebtCon,Office,1.0,0.0,0.0,160.0582364,1.0,21.0,34.35546078
4552,0,23800,74390.0,186176.0,Other,Other,10.0,0.0,0.0,363.1401917,1.0,16.0,30.27099531
4553,0,23800,,71798.0,HomeImp,Office,6.0,0.0,0.0,119.7119548,2.0,5.0,19.62452779
4554,0,23800,76390.0,110315.0,DebtCon,Mgr,7.0,0.0,0.0,275.9553562,2.0,29.0,29.71360104
4555,0,23800,45279.0,68939.0,DebtCon,Other,6.0,0.0,0.0,77.22882195,1.0,19.0,35.5214873
4556,1,23800,19612.0,77300.0,DebtCon,ProfExe,15.0,0.0,6.0,173.4666667,0.0,19.0,
4558,1,23800,55753.0,87971.0,HomeImp,Other,1.0,0.0,0.0,56.6670994,0.0,13.0,64.77572776
4559,1,23800,9124.0,41900.0,DebtCon,Other,28.0,0.0,2.0,120.73333329999998,1.0,16.0,
4562,0,23800,101536.0,147601.0,HomeImp,ProfExe,10.0,0.0,0.0,161.2557418,1.0,23.0,32.71942124
4563,0,23800,44372.0,67279.0,DebtCon,Other,6.0,0.0,0.0,75.81397134,2.0,19.0,36.52956948
4564,0,23900,7500.0,26500.0,DebtCon,Other,17.0,3.0,0.0,126.8333333,2.0,19.0,
4566,0,23900,,63096.0,DebtCon,Other,,0.0,0.0,313.8097259,0.0,19.0,37.51332405
4567,0,23900,21549.0,49842.0,DebtCon,Other,25.0,0.0,0.0,300.2963125,,12.0,30.20398928
4569,0,23900,70694.0,95718.0,HomeImp,Office,11.0,0.0,0.0,138.1673596,0.0,13.0,38.56120628
4570,0,23900,16082.0,31196.0,DebtCon,Other,17.0,2.0,0.0,123.3686461,1.0,19.0,26.71625685
4571,0,23900,95060.0,134567.0,DebtCon,ProfExe,,0.0,0.0,194.2510061,0.0,20.0,27.15706127
4573,1,23900,,105700.0,DebtCon,Other,0.8,,,,,,
4574,0,23900,80406.0,108122.0,DebtCon,Other,17.0,0.0,0.0,211.9232754,0.0,13.0,41.4948398
4575,0,23900,27800.0,43403.0,DebtCon,Other,27.0,0.0,0.0,307.6242388,,12.0,31.91370468
4576,0,23900,85097.0,100730.0,HomeImp,Other,9.0,,,,,,29.50851727
4577,0,23900,90244.0,120751.0,DebtCon,Self,3.0,0.0,0.0,194.9872525,1.0,26.0,35.40605965
4578,0,23900,55284.0,92305.0,DebtCon,Other,7.0,0.0,0.0,241.0836493,1.0,19.0,37.47975712
4579,0,23900,,62276.0,DebtCon,Other,26.0,0.0,0.0,127.024625,0.0,8.0,20.40782558
4580,0,23900,140328.0,183533.0,HomeImp,Mgr,8.0,0.0,0.0,322.7881144,0.0,17.0,45.41317756
4581,0,23900,87884.0,116559.0,DebtCon,Mgr,23.0,,0.0,314.3944934,0.0,42.0,37.98813172
4582,0,23900,,151738.0,Other,Other,,,,,,,16.42639471
4583,0,24000,43427.0,68308.0,DebtCon,Other,25.0,0.0,0.0,302.772262,2.0,31.0,34.87185516
4584,0,24000,96072.0,122441.0,HomeImp,Mgr,10.0,0.0,0.0,127.741782,1.0,24.0,33.60803731
4585,0,24000,31243.0,50602.0,HomeImp,Self,3.0,1.0,,135.1985187,,11.0,25.35716493
4586,0,24000,144975.0,180539.0,DebtCon,ProfExe,6.0,,,193.1196811,5.0,43.0,39.59359522
4587,0,24000,43948.0,86111.0,HomeImp,Other,24.0,0.0,0.0,258.3035939,0.0,7.0,26.61774876
4588,1,24000,88783.0,116967.0,DebtCon,Self,2.0,0.0,0.0,171.5062567,5.0,23.0,56.96183857
4589,1,24000,19500.0,38000.0,DebtCon,Other,,0.0,1.0,198.9,,17.0,
4590,0,24000,16997.0,45000.0,DebtCon,Other,25.0,0.0,0.0,118.6666667,1.0,11.0,
4591,0,24000,137000.0,204963.0,HomeImp,ProfExe,5.0,0.0,0.0,189.7,1.0,28.0,
4592,0,24000,114196.0,150000.0,DebtCon,Mgr,4.0,0.0,0.0,289.1333333,0.0,25.0,
4593,0,24000,59300.0,88000.0,DebtCon,Other,16.0,0.0,0.0,97.93333333,1.0,17.0,
4594,1,24000,35000.0,,DebtCon,Self,3.0,1.0,0.0,177.5,0.0,16.0,
4595,1,24000,136000.0,,DebtCon,ProfExe,3.0,1.0,6.0,303.2942857,1.0,27.0,
4596,1,24000,18655.0,48800.0,HomeImp,Other,3.0,0.0,0.0,65.96666667,3.0,12.0,
4597,0,24000,239568.0,266430.0,HomeImp,Self,7.0,0.0,0.0,243.7324175,3.0,50.0,35.87195895
4599,0,24000,17575.0,50375.0,DebtCon,Other,23.0,0.0,0.0,135.7640508,0.0,11.0,22.9810051
4600,1,24100,164155.0,225184.0,HomeImp,Self,2.0,,,,,,31.56422692
4601,0,24100,57041.0,92081.0,DebtCon,Other,7.0,0.0,0.0,230.0597297,0.0,19.0,35.89670864
4602,0,24100,77435.0,113000.0,DebtCon,ProfExe,10.0,0.0,1.0,124.76666670000002,0.0,19.0,
4603,1,24100,30951.0,58000.0,DebtCon,Mgr,11.0,0.0,4.0,36.5,0.0,12.0,
4605,0,24100,61811.0,97086.0,DebtCon,Other,6.0,0.0,0.0,222.62659080000003,1.0,19.0,34.68253701
4606,0,24100,80005.0,102098.0,DebtCon,Other,18.0,1.0,0.0,196.2531041,1.0,12.0,39.7589325
4607,0,24100,104442.0,161366.0,DebtCon,Mgr,14.0,0.0,0.0,195.6423332,0.0,25.0,34.54080952
4608,0,24100,95549.0,112283.0,DebtCon,Other,22.0,0.0,0.0,243.3497326,0.0,28.0,39.08269663
4609,0,24100,57555.0,90732.0,DebtCon,Other,8.0,0.0,0.0,236.9619925,1.0,19.0,37.93487786
4610,0,24100,,49433.0,DebtCon,Other,,,,83.09972613,,13.0,26.14897018
4611,1,24200,10286.0,,DebtCon,Other,24.5,0.0,1.0,216.1333333,4.0,32.0,
4612,0,24200,45902.0,70212.0,DebtCon,Other,25.0,0.0,0.0,303.7624695,3.0,32.0,35.22386162
4614,0,24200,92572.0,121310.0,HomeImp,Mgr,9.0,0.0,0.0,117.0455007,1.0,24.0,30.48278003
4615,0,24200,242111.0,266670.0,HomeImp,Self,6.0,1.0,0.0,243.0031287,3.0,51.0,36.57538774
4619,1,24200,39808.0,,DebtCon,Self,3.0,1.0,0.0,184.7251127,0.0,16.0,51.63038059
